id,date,positive,negative,totalTestResults,recovered,death
NY,2020-04-25,282143.0,495425.0,777568.0,47935.0,16599.0
UT,2020-04-25,3948.0,91958.0,100071.0,1399.0,41.0
AR,2020-04-24,2741.0,32837.0,35578.0,929.0,45.0
CO,2020-04-24,12255.0,44533.0,63564.0,2086.0,674.0
ND,2020-04-24,747.0,16701.0,18251.0,285.0,15.0
NY,2020-04-24,271590.0,459066.0,730656.0,46156.0,16162.0
UT,2020-04-24,3782.0,87771.0,95384.0,1252.0,39.0
AR,2020-04-23,2465.0,29125.0,31590.0,902.0,45.0
ND,2020-04-23,709.0,15621.0,16916.0,269.0,15.0
NY,2020-04-23,263460.0,432460.0,695920.0,44244.0,15740.0
UT,2020-04-23,3612.0,83601.0,90692.0,1050.0,35.0
AR,2020-04-22,2276.0,27437.0,29713.0,863.0,42.0
ND,2020-04-22,677.0,14910.0,16096.0,229.0,14.0
NY,2020-04-22,257216.0,412766.0,669982.0,42308.0,15302.0
UT,2020-04-22,3445.0,78435.0,85088.0,970.0,34.0
AR,2020-04-21,2227.0,25214.0,27441.0,809.0,43.0
ND,2020-04-21,644.0,14343.0,15419.0,214.0,13.0
NY,2020-04-21,251690.0,397635.0,649325.0,40482.0,14828.0
UT,2020-04-21,3296.0,73752.0,80029.0,888.0,32.0
AR,2020-04-20,1923.0,24630.0,26553.0,749.0,42.0
ND,2020-04-20,626.0,14120.0,15150.0,189.0,13.0
NY,2020-04-20,247512.0,386349.0,633861.0,39085.0,14347.0
UT,2020-04-20,3213.0,68442.0,74337.0,776.0,28.0
AR,2020-04-19,1781.0,22428.0,24209.0,721.0,40.0
ND,2020-04-19,584.0,13045.0,14257.0,189.0,10.0
NY,2020-04-19,242786.0,374769.0,617555.0,37596.0,13869.0
UT,2020-04-19,3069.0,65537.0,71179.0,679.0,27.0
AR,2020-04-18,1739.0,22402.0,24141.0,703.0,38.0
ND,2020-04-18,528.0,12435.0,13325.0,183.0,9.0
NY,2020-04-18,236732.0,359800.0,596532.0,35458.0,13362.0
UT,2020-04-18,2931.0,61499.0,66815.0,565.0,25.0
AR,2020-04-17,1695.0,21799.0,23494.0,593.0,37.0
ND,2020-04-17,438.0,11903.0,12629.0,172.0,9.0
NY,2020-04-17,229642.0,343581.0,573223.0,33392.0,12822.0
UT,2020-04-17,2805.0,57241.0,62151.0,443.0,23.0
AR,2020-04-16,1620.0,21055.0,22675.0,548.0,37.0
ND,2020-04-16,392.0,11311.0,11810.0,163.0,9.0
NY,2020-04-16,222284.0,328295.0,550579.0,30800.0,12192.0
UT,2020-04-16,2683.0,53310.0,57890.0,357.0,21.0
AR,2020-04-15,1569.0,20265.0,21834.0,489.0,33.0
ND,2020-04-15,364.0,10952.0,11410.0,142.0,9.0
NY,2020-04-15,213779.0,312233.0,526012.0,28004.0,11586.0
UT,2020-04-15,2542.0,50479.0,54721.0,218.0,20.0
AR,2020-04-14,1480.0,19651.0,21131.0,427.0,30.0
ND,2020-04-14,341.0,10575.0,11070.0,138.0,9.0
NY,2020-04-14,202208.0,296935.0,499143.0,25589.0,10834.0
UT,2020-04-14,2412.0,47588.0,51520.0,218.0,19.0
AR,2020-04-13,1410.0,19394.0,20804.0,391.0,30.0
ND,2020-04-13,331.0,10450.0,10864.0,127.0,8.0
NY,2020-04-13,195031.0,283326.0,478357.0,23887.0,10056.0
UT,2020-04-13,2363.0,45981.0,49776.0,218.0,18.0
AR,2020-04-12,1280.0,18442.0,19722.0,367.0,27.0
ND,2020-04-12,308.0,10042.0,10407.0,121.0,8.0
NY,2020-04-12,188694.0,272907.0,461601.0,23887.0,9385.0
AR,2020-04-11,1226.0,17352.0,18578.0,340.0,24.0
ND,2020-04-11,293.0,9787.0,10011.0,119.0,7.0
NY,2020-04-11,180458.0,260522.0,440980.0,22025.0,8627.0
AR,2020-04-10,1171.0,15949.0,17120.0,312.0,23.0
ND,2020-04-10,278.0,9330.0,9401.0,105.0,6.0
NY,2020-04-10,170512.0,247373.0,417885.0,20249.0,7844.0
AR,2020-04-09,1119.0,13832.0,14951.0,288.0,21.0
ND,2020-04-09,269.0,8721.0,8974.0,101.0,5.0
NY,2020-04-09,159937.0,231612.0,391549.0,18297.0,7067.0
AR,2020-04-08,1000.0,13530.0,14530.0,208.0,18.0
ND,2020-04-08,251.0,8301.0,8431.0,98.0,4.0
NY,2020-04-08,149316.0,215837.0,365153.0,16353.0,6268.0
AR,2020-04-07,946.0,12692.0,13638.0,142.0,16.0
ND,2020-04-07,237.0,7466.0,7554.0,82.0,4.0
NY,2020-04-07,138863.0,201195.0,340058.0,14590.0,5489.0
AR,2020-04-06,875.0,11970.0,12845.0,102.0,16.0
ND,2020-04-06,225.0,6988.0,7117.0,74.0,3.0
NY,2020-04-06,130689.0,190122.0,320811.0,13366.0,4758.0
AR,2020-04-05,830.0,10412.0,11242.0,97.0,16.0
ND,2020-04-05,207.0,6580.0,6760.0,63.0,3.0
NY,2020-04-05,122031.0,180249.0,302280.0,12187.0,4159.0
AR,2020-04-04,743.0,9627.0,10370.0,79.0,14.0
ND,2020-04-04,186.0,6021.0,6320.0,63.0,3.0
NY,2020-04-04,113704.0,169917.0,283621.0,10478.0,3565.0
AR,2020-04-03,704.0,8995.0,9699.0,60.0,12.0
ND,2020-04-03,173.0,5625.0,5824.0,55.0,3.0
NY,2020-04-03,102863.0,157657.0,260520.0,8886.0,2935.0
AR,2020-04-02,643.0,7880.0,8523.0,47.0,12.0
ND,2020-04-02,159.0,4821.0,5289.0,43.0,3.0
NY,2020-04-02,92381.0,146584.0,238965.0,7434.0,2373.0
AR,2020-04-01,584.0,7354.0,7938.0,42.0,10.0
ND,2020-04-01,139.0,4351.0,4640.0,34.0,3.0
NY,2020-04-01,83712.0,137222.0,220934.0,6142.0,1941.0
AR,2020-03-31,523.0,5959.0,6482.0,35.0,8.0
ND,2020-03-31,117.0,4131.0,4075.0,30.0,3.0
NY,2020-03-31,75795.0,129438.0,205233.0,4975.0,1550.0
AR,2020-03-30,473.0,5262.0,5735.0,29.0,7.0
ND,2020-03-30,107.0,3728.0,3868.0,19.0,2.0
NY,2020-03-30,66497.0,120088.0,186585.0,4204.0,1218.0
AR,2020-03-29,426.0,3027.0,3453.0,28.0,6.0
ND,2020-03-29,97.0,3355.0,3574.0,18.0,1.0
NY,2020-03-29,59513.0,112957.0,172470.0,3572.0,965.0
AR,2020-03-28,404.0,2938.0,3342.0,24.0,5.0
ND,2020-03-28,80.0,2809.0,3052.0,16.0,1.0
NY,2020-03-28,52318.0,103751.0,156069.0,2726.0,728.0
AR,2020-03-27,381.0,1545.0,1926.0,19.0,3.0
ND,2020-03-27,61.0,2427.0,2549.0,15.0,0.0
NY,2020-03-27,44637.0,93988.0,138625.0,2045.0,519.0
AR,2020-03-26,335.0,1504.0,1839.0,13.0,3.0
AR,2020-03-25,280.0,1437.0,1717.0,11.0,2.0
